recall,precision
0.9752358490566038,0.9387060158910329
0.9740566037735849,0.9386363636363636
0.9740566037735849,0.9397042093287827
0.9740566037735849,0.9407744874715261
0.972877358490566,0.9407069555302167
0.972877358490566,0.9417808219178082
0.972877358490566,0.9428571428571428
0.9716981132075472,0.9427917620137299
0.9716981132075472,0.9438717067583047
0.9716981132075472,0.944954128440367
0.9716981132075472,0.9460390355912744
0.9716981132075472,0.9471264367816092
0.9716981132075472,0.9482163406214039
0.9716981132075472,0.9493087557603687
0.9716981132075472,0.9504036908881199
0.9705188679245284,0.9503464203233256
0.9705188679245284,0.9514450867052023
0.9705188679245284,0.9525462962962963
0.9705188679245284,0.9536500579374276
0.9705188679245284,0.9547563805104409
0.9705188679245284,0.9558652729384437
0.9693396226415094,0.9558139534883721
0.9693396226415094,0.9569266589057043
0.9693396226415094,0.958041958041958
0.9681603773584906,0.9579929988331388
0.9669811320754716,0.9579439252336449
0.9658018867924528,0.9578947368421052
0.9658018867924528,0.9590163934426229
0.9658018867924528,0.9601406799531067
0.9658018867924528,0.9612676056338029
0.964622641509434,0.9612220916568742
0.9634433962264151,0.9611764705882353
0.9622641509433962,0.9611307420494699
0.9610849056603774,0.9610849056603774
0.9610849056603774,0.9622195985832349
0.9610849056603774,0.9633569739952719
0.9599056603773585,0.9633136094674556
0.9599056603773585,0.9644549763033176
0.9599056603773585,0.9655990510083037
0.9599056603773585,0.9667458432304038
0.9599056603773585,0.9678953626634959
0.9587264150943396,0.9678571428571429
0.9587264150943396,0.9690107270560191
0.9575471698113207,0.9689737470167065
0.9575471698113207,0.970131421744325
0.9575471698113207,0.9712918660287081
0.9575471698113207,0.9724550898203593
0.9563679245283019,0.9724220623501199
0.9563679245283019,0.9735894357743097
0.9563679245283019,0.9747596153846154
0.9563679245283019,0.9759326113116726
0.9563679245283019,0.9771084337349397
0.9551886792452831,0.97708082026538
0.9540094339622641,0.9770531400966184
0.9528301886792453,0.9770253929866989
0.9528301886792453,0.9782082324455206
0.9516509433962265,0.9781818181818182
0.9504716981132075,0.9781553398058253
0.9492924528301887,0.9781287970838396
0.9481132075471698,0.9781021897810219
0.9469339622641509,0.9780755176613886
0.9457547169811321,0.9780487804878049
0.9445754716981132,0.978021978021978
0.9445754716981132,0.9792176039119804
0.9445754716981132,0.9804161566707467
0.9433962264150944,0.9803921568627451
0.9422169811320755,0.9803680981595092
0.9410377358490566,0.9803439803439803
0.9410377358490566,0.981549815498155
0.9398584905660378,0.9815270935960592
0.9386792452830188,0.9815043156596794
0.9375,0.9814814814814815
0.9375,0.9826946847960445
0.9363207547169812,0.9826732673267327
0.9363207547169812,0.9838909541511772
0.9351415094339622,0.9838709677419355
0.9339622641509434,0.9838509316770186
0.9327830188679245,0.9838308457711443
0.9316037735849056,0.9838107098381071
0.9304245283018868,0.983790523690773
0.9292452830188679,0.9837702871410736
0.9280660377358491,0.98375
0.9280660377358491,0.9849812265331664
0.9268867924528302,0.9849624060150376
0.9257075471698113,0.9849435382685069
0.9245283018867925,0.9849246231155779
0.9233490566037735,0.9849056603773585
0.9221698113207547,0.9848866498740554
0.9209905660377359,0.9848675914249685
0.9198113207547169,0.9848484848484849
0.9198113207547169,0.9860935524652339
0.9186320754716981,0.9860759493670886
0.9174528301886793,0.9860583016476553
0.9162735849056604,0.9860406091370558
0.9150943396226415,0.9860228716645489
0.9150943396226415,0.9872773536895675
0.9150943396226415,0.9885350318471338
0.9139150943396226,0.9885204081632653
0.9127358490566038,0.9885057471264368
0.9115566037735849,0.9884910485933504
0.910377358490566,0.9884763124199744
0.9091981132075472,0.9884615384615385
0.9080188679245284,0.9884467265725289
0.9068396226415094,0.9884318766066839
0.9056603773584906,0.9884169884169884
0.9044811320754716,0.9884020618556701
0.9033018867924528,0.9883870967741936
0.902122641509434,0.9883720930232558
0.9009433962264151,0.9883570504527813
0.8997641509433962,0.9883419689119171
0.8985849056603774,0.9883268482490273
0.8974056603773585,0.9883116883116884
0.8962264150943396,0.988296488946684
0.8950471698113207,0.98828125
0.8950471698113207,0.9895697522816167
0.8938679245283019,0.9895561357702349
0.8926886792452831,0.9895424836601308
0.8915094339622641,0.9895287958115183
0.8903301886792453,0.9895150720838795
0.8891509433962265,0.989501312335958
0.8879716981132075,0.9894875164257556
0.8867924528301887,0.9894736842105263
0.8856132075471698,0.9894598155467721
0.8856132075471698,0.9907651715039578
0.8844339622641509,0.9907529722589168
0.8832547169811321,0.9907407407407407
0.8820754716981132,0.990728476821192
0.8808962264150944,0.9907161803713528
0.8797169811320755,0.9907038512616202
0.8785377358490566,0.9906914893617021
0.8773584905660378,0.9906790945406125
0.8761792452830188,0.9906666666666667
0.875,0.9906542056074766
0.8738207547169812,0.9906417112299465
0.8726415094339622,0.9906291834002677
0.8714622641509434,0.9906166219839142
0.8702830188679245,0.9906040268456375
0.8691037735849056,0.9905913978494624
0.8679245283018868,0.990578734858681
0.8667452830188679,0.9905660377358491
0.8655660377358491,0.99055330634278
0.8643867924528302,0.9905405405405405
0.8632075471698113,0.9905277401894452
0.8620283018867925,0.9905149051490515
0.8608490566037735,0.9905020352781547
0.8596698113207547,0.9904891304347826
0.8584905660377359,0.9904761904761905
0.8573113207547169,0.9904632152588556
0.8561320754716981,0.990450204638472
0.8549528301886793,0.9904371584699454
0.8537735849056604,0.9904240766073872
0.8525943396226415,0.9904109589041096
0.8514150943396226,0.99039780521262
0.8502358490566038,0.9903846153846154
0.8490566037735849,0.9903713892709766
0.847877358490566,0.990358126721763
0.8466981132075472,0.9903448275862069
0.8455188679245284,0.9903314917127072
0.8443396226415094,0.9903181189488244
0.8431603773584906,0.9903047091412742
0.8419811320754716,0.9902912621359223
0.8408018867924528,0.9902777777777778
0.839622641509434,0.9902642559109874
0.8384433962264151,0.9902506963788301
0.8372641509433962,0.9902370990237099
0.8360849056603774,0.9902234636871509
0.8349056603773585,0.9902097902097902
0.8337264150943396,0.9901960784313726
0.8325471698113207,0.9901823281907434
0.8313679245283019,0.9901685393258427
0.8301886792452831,0.9901547116736991
0.8290094339622641,0.9901408450704225
0.8278301886792453,0.9901269393511989
0.8266509433962265,0.9901129943502824
0.8254716981132075,0.9900990099009901
0.8242924528301887,0.990084985835694
0.8231132075471698,0.9900709219858156
0.8219339622641509,0.9900568181818182
0.8207547169811321,0.9900426742532006
0.8195754716981132,0.99002849002849
0.8183962264150944,0.9900142653352354
0.8172169811320755,0.99
0.8160377358490566,0.9899856938483548
0.8148584905660378,0.9899713467048711
0.8148584905660378,0.9913916786226685
0.8136792452830188,0.9913793103448276
0.8125,0.9913669064748202
0.8113207547169812,0.9913544668587896
0.8101415094339622,0.9913419913419913
0.8089622641509434,0.9913294797687862
0.8077830188679245,0.9913169319826338
0.8066037735849056,0.991304347826087
0.8054245283018868,0.9912917271407837
0.8042452830188679,0.9912790697674418
0.8030660377358491,0.9912663755458515
0.8018867924528302,0.9912536443148688
0.8007075471698113,0.9912408759124087
0.7995283018867925,0.9912280701754386
0.7983490566037735,0.9912152269399708
0.7971698113207547,0.9912023460410557
0.7959905660377359,0.9911894273127754
0.7948113207547169,0.9911764705882353
0.7936320754716981,0.9911634756995582
0.7924528301886793,0.9911504424778761
0.7912735849056604,0.9911373707533235
0.7900943396226415,0.9911242603550295
0.7889150943396226,0.9911111111111112
0.7877358490566038,0.9910979228486647
0.7865566037735849,0.9910846953937593
0.785377358490566,0.9910714285714286
0.7841981132075472,0.9910581222056631
0.7830188679245284,0.991044776119403
0.7818396226415094,0.9910313901345291
0.7806603773584906,0.9910179640718563
0.7794811320754716,0.9910044977511244
0.7783018867924528,0.990990990990991
0.777122641509434,0.9909774436090225
0.7759433962264151,0.9909638554216867
0.7747641509433962,0.9909502262443439
0.7735849056603774,0.9909365558912386
0.7724056603773585,0.9909228441754917
0.7724056603773585,0.9924242424242424
0.7712264150943396,0.992412746585736
0.7700471698113207,0.9924012158054711
0.7688679245283019,0.9923896499238964
0.7676886792452831,0.9923780487804879
0.7665094339622641,0.9923664122137404
0.7653301886792453,0.9923547400611621
0.7641509433962265,0.9923430321592649
0.7629716981132075,0.9923312883435583
0.7617924528301887,0.9923195084485407
0.7606132075471698,0.9923076923076923
0.7594339622641509,0.9922958397534669
0.7582547169811321,0.9922839506172839
0.7570754716981132,0.9922720247295209
0.7558962264150944,0.9922600619195047
0.7547169811320755,0.9922480620155039
0.7535377358490566,0.9922360248447205
0.7523584905660378,0.9922239502332815
0.7511792452830188,0.9922118380062306
0.75,0.9921996879875195
0.7488207547169812,0.9921875
0.7476415094339622,0.9921752738654147
0.7464622641509434,0.9921630094043887
0.7452830188679245,0.9921507064364207
0.7441037735849056,0.9921383647798742
0.7429245283018868,0.9921259842519685
0.7417452830188679,0.9921135646687698
0.7405660377358491,0.9921011058451816
0.7393867924528302,0.9920886075949367
0.7382075471698113,0.9920760697305864
0.7370283018867925,0.9920634920634921
0.7358490566037735,0.9920508744038156
0.7346698113207547,0.9920382165605095
0.7334905660377359,0.9920255183413078
0.7323113207547169,0.9920127795527156
0.7311320754716981,0.992
0.7299528301886793,0.9919871794871795
0.7287735849056604,0.9919743178170144
0.7275943396226415,0.9919614147909968
0.7264150943396226,0.9919484702093397
0.7252358490566038,0.9919354838709677
0.7240566037735849,0.9919224555735057
0.722877358490566,0.9919093851132686
0.7216981132075472,0.9918962722852512
0.7205188679245284,0.9918831168831169
0.7205188679245284,0.9934959349593496
0.7193396226415094,0.993485342019544
0.7181603773584906,0.9934747145187602
0.7169811320754716,0.9934640522875817
0.7158018867924528,0.9934533551554828
0.714622641509434,0.9934426229508196
0.7134433962264151,0.993431855500821
0.7122641509433962,0.993421052631579
0.7110849056603774,0.9934102141680395
0.7099056603773585,0.9933993399339934
0.7087264150943396,0.9933884297520661
0.7075471698113207,0.9933774834437086
0.7063679245283019,0.9933665008291874
0.7051886792452831,0.9933554817275747
0.7040094339622641,0.9933444259567388
0.7028301886792453,0.9933333333333333
0.7016509433962265,0.993322203672788
0.7004716981132075,0.9933110367892977
0.7004716981132075,0.9949748743718593
0.6992924528301887,0.9949664429530202
0.6981132075471698,0.9949579831932773
0.6969339622641509,0.9949494949494949
0.6957547169811321,0.9949409780775716
0.6945754716981132,0.9949324324324325
0.6933962264150944,0.9949238578680203
0.6922169811320755,0.9949152542372881
0.6910377358490566,0.9949066213921901
0.6898584905660378,0.9948979591836735
0.6886792452830188,0.9948892674616695
0.6875,0.9948805460750854
0.6863207547169812,0.9948717948717949
0.6851415094339622,0.9948630136986302
0.6839622641509434,0.9948542024013722
0.6827830188679245,0.9948453608247423
0.6827830188679245,0.9965576592082617
0.6816037735849056,0.996551724137931
0.6804245283018868,0.9965457685664939
0.6792452830188679,0.9965397923875432
0.6780660377358491,0.9965337954939342
0.6768867924528302,0.9965277777777778
0.6757075471698113,0.9965217391304347
0.6745283018867925,0.9965156794425087
0.6733490566037735,0.9965095986038395
0.6721698113207547,0.9965034965034965
0.6709905660377359,0.9964973730297724
0.6698113207547169,0.9964912280701754
0.6686320754716981,0.9964850615114236
0.6674528301886793,0.9964788732394366
0.6662735849056604,0.9964726631393298
0.6650943396226415,0.9964664310954063
0.6639150943396226,0.9964601769911504
0.6627358490566038,0.9964539007092199
0.6615566037735849,0.9964476021314387
0.660377358490566,0.99644128113879
0.6591981132075472,0.9964349376114082
0.6580188679245284,0.9964285714285714
0.6568396226415094,0.9964221824686941
0.6556603773584906,0.996415770609319
0.6544811320754716,0.9964093357271095
0.6533018867924528,0.9964028776978417
0.652122641509434,0.9963963963963964
0.6509433962264151,0.9963898916967509
0.6497641509433962,0.9963833634719711
0.6485849056603774,0.9963768115942029
0.6474056603773585,0.9963702359346642
0.6462264150943396,0.9963636363636363
0.6450471698113207,0.9963570127504554
0.6438679245283019,0.9963503649635036
0.6426886792452831,0.9963436928702011
0.6415094339622641,0.9963369963369964
0.6403301886792453,0.9963302752293578
0.6391509433962265,0.9963235294117647
0.6379716981132075,0.996316758747698
0.6367924528301887,0.996309963099631
0.6356132075471698,0.9963031423290203
0.6344339622641509,0.9962962962962963
0.6332547169811321,0.9962894248608535
0.6320754716981132,0.9962825278810409
0.6308962264150944,0.9962756052141527
0.6297169811320755,0.996268656716418
0.6285377358490566,0.9962616822429906
0.6273584905660378,0.9962546816479401
0.6261792452830188,0.9962476547842402
0.625,0.9962406015037594
0.6238207547169812,0.9962335216572504
0.6226415094339622,0.9962264150943396
0.6214622641509434,0.996219281663516
0.6202830188679245,0.9962121212121212
0.6191037735849056,0.9962049335863378
0.6179245283018868,0.9961977186311787
0.6167452830188679,0.9961904761904762
0.6155660377358491,0.9961832061068703
0.6143867924528302,0.9961759082217974
0.6132075471698113,0.9961685823754789
0.6120283018867925,0.9961612284069098
0.6108490566037735,0.9961538461538462
0.6096698113207547,0.9961464354527938
0.6084905660377359,0.9961389961389961
0.6073113207547169,0.9961315280464217
0.6061320754716981,0.9961240310077519
0.6049528301886793,0.996116504854369
0.6037735849056604,0.9961089494163424
0.6025943396226415,0.9961013645224172
0.6014150943396226,0.99609375
0.6002358490566038,0.9960861056751468
0.5990566037735849,0.996078431372549
0.597877358490566,0.9960707269155207
0.5966981132075472,0.9960629921259843
0.5955188679245284,0.9960552268244576
0.5943396226415094,0.9960474308300395
0.5931603773584906,0.996039603960396
0.5919811320754716,0.996031746031746
0.5908018867924528,0.9960238568588469
0.589622641509434,0.9960159362549801
0.5884433962264151,0.9960079840319361
0.5872641509433962,0.996
0.5860849056603774,0.9959919839679359
0.5849056603773585,0.9959839357429718
0.5837264150943396,0.9959758551307847
0.5825471698113207,0.9959677419354839
0.5813679245283019,0.9959595959595959
0.5801886792452831,0.9959514170040485
0.5790094339622641,0.9959432048681541
0.5778301886792453,0.9959349593495935
0.5766509433962265,0.9959266802443992
0.5754716981132075,0.9959183673469387
0.5742924528301887,0.9959100204498977
0.5731132075471698,0.9959016393442623
0.5719339622641509,0.9958932238193019
0.5707547169811321,0.9958847736625515
0.5695754716981132,0.9958762886597938
0.5683962264150944,0.9958677685950413
0.5672169811320755,0.9958592132505176
0.5660377358490566,0.995850622406639
0.5648584905660378,0.9958419958419958
0.5636792452830188,0.9958333333333333
0.5625,0.9958246346555324
0.5613207547169812,0.99581589958159
0.5601415094339622,0.9958071278825996
0.5589622641509434,0.9957983193277311
0.5577830188679245,0.9957894736842106
0.5566037735849056,0.9957805907172996
0.5554245283018868,0.9957716701902748
0.5542452830188679,0.9957627118644068
0.5530660377358491,0.9957537154989384
0.5518867924528302,0.9957446808510638
0.5507075471698113,0.9957356076759062
0.5495283018867925,0.9957264957264957
0.5483490566037735,0.9957173447537473
0.5471698113207547,0.9957081545064378
0.5459905660377359,0.9956989247311828
0.5448113207547169,0.9956896551724138
0.5436320754716981,0.9956803455723542
0.5424528301886793,0.9956709956709957
0.5412735849056604,0.9956616052060737
0.5400943396226415,0.9956521739130435
0.5389150943396226,0.9956427015250545
0.5377358490566038,0.9956331877729258
0.5365566037735849,0.9956236323851203
0.535377358490566,0.9956140350877193
0.5341981132075472,0.9956043956043956
0.5330188679245284,0.9955947136563876
0.5318396226415094,0.9955849889624724
0.5306603773584906,0.995575221238938
0.5294811320754716,0.9955654101995566
0.5283018867924528,0.9955555555555555
0.527122641509434,0.9955456570155902
0.5259433962264151,0.9955357142857143
0.5247641509433962,0.9955257270693513
0.5235849056603774,0.9955156950672646
0.5224056603773585,0.9955056179775281
0.5212264150943396,0.9954954954954955
0.5200471698113207,0.9954853273137697
0.5188679245283019,0.995475113122172
0.5176886792452831,0.9954648526077098
0.5165094339622641,0.9954545454545455
0.5153301886792453,0.9954441913439636
0.5141509433962265,0.9954337899543378
0.5129716981132075,0.9954233409610984
0.5117924528301887,0.9954128440366973
0.5106132075471698,0.9954022988505747
0.5094339622641509,0.9953917050691244
0.5082547169811321,0.9953810623556582
0.5070754716981132,0.9953703703703703
0.5058962264150944,0.9953596287703016
0.5047169811320755,0.9953488372093023
0.5035377358490566,0.9953379953379954
0.5023584905660378,0.9953271028037384
0.5011792452830188,0.9953161592505855
0.5,0.9953051643192489
0.4988207547169811,0.9952941176470588
0.49764150943396224,0.9952830188679245
0.4964622641509434,0.9952718676122931
0.49528301886792453,0.995260663507109
0.49410377358490565,0.995249406175772
0.49292452830188677,0.9952380952380953
0.49174528301886794,0.9952267303102625
0.49056603773584906,0.9952153110047847
0.4893867924528302,0.9952038369304557
0.4882075471698113,0.9951923076923077
0.48702830188679247,0.9951807228915662
0.4858490566037736,0.9951690821256038
0.4846698113207547,0.9951573849878934
0.4834905660377358,0.9951456310679612
0.482311320754717,0.9951338199513382
0.4811320754716981,0.9951219512195122
0.47995283018867924,0.9951100244498777
0.47877358490566035,0.9950980392156863
0.47759433962264153,0.995085995085995
0.47641509433962265,0.9950738916256158
0.47523584905660377,0.9950617283950617
0.4740566037735849,0.995049504950495
0.47287735849056606,0.9950372208436724
0.4716981132075472,0.9950248756218906
0.4705188679245283,0.9950124688279302
0.4693396226415094,0.995
0.4681603773584906,0.9949874686716792
0.4669811320754717,0.9949748743718593
0.4658018867924528,0.9949622166246851
0.46462264150943394,0.9949494949494949
0.4634433962264151,0.9949367088607595
0.46226415094339623,0.9949238578680203
0.46108490566037735,0.9949109414758269
0.45990566037735847,0.9948979591836735
0.45872641509433965,0.9948849104859335
0.45754716981132076,0.9948717948717949
0.4563679245283019,0.9948586118251928
0.455188679245283,0.9948453608247423
0.4540094339622642,0.9948320413436692
0.4528301886792453,0.9948186528497409
0.4516509433962264,0.9948051948051948
0.45047169811320753,0.9947916666666666
0.4492924528301887,0.9947780678851175
0.4481132075471698,0.9947643979057592
0.44693396226415094,0.994750656167979
0.44575471698113206,0.9947368421052631
0.44457547169811323,0.9947229551451188
0.44339622641509435,0.9947089947089947
0.44221698113207547,0.9946949602122016
0.4410377358490566,0.9946808510638298
0.43985849056603776,0.9946666666666667
0.4386792452830189,0.9946524064171123
0.4375,0.9946380697050938
0.4363207547169811,0.9946236559139785
0.43514150943396224,0.9946091644204852
0.4339622641509434,0.9945945945945946
0.43278301886792453,0.994579945799458
0.43160377358490565,0.9945652173913043
0.43160377358490565,0.997275204359673
0.43042452830188677,0.9972677595628415
0.42924528301886794,0.9972602739726028
0.42806603773584906,0.9972527472527473
0.4268867924528302,0.9972451790633609
0.4257075471698113,0.9972375690607734
0.42452830188679247,0.997229916897507
0.4233490566037736,0.9972222222222222
0.4221698113207547,0.9972144846796658
0.4209905660377358,0.9972067039106145
0.419811320754717,0.9971988795518207
0.4186320754716981,0.9971910112359551
0.41745283018867924,0.9971830985915493
0.41627358490566035,0.9971751412429378
0.41509433962264153,0.9971671388101983
0.41391509433962265,0.9971590909090909
0.41273584905660377,0.9971509971509972
0.4115566037735849,0.9971428571428571
0.41037735849056606,0.997134670487106
0.4091981132075472,0.9971264367816092
0.4080188679245283,0.9971181556195965
0.4068396226415094,0.9971098265895953
0.4056603773584906,0.9971014492753624
0.4044811320754717,0.997093023255814
0.4033018867924528,0.9970845481049563
0.40212264150943394,0.9970760233918129
0.4009433962264151,0.9970674486803519
0.39976415094339623,0.9970588235294118
0.39858490566037735,0.9970501474926253
0.39740566037735847,0.9970414201183432
0.39622641509433965,0.9970326409495549
0.39504716981132076,0.9970238095238095
0.3938679245283019,0.9970149253731343
0.392688679245283,0.9970059880239521
0.3915094339622642,0.996996996996997
0.3903301886792453,0.9969879518072289
0.3891509433962264,0.9969788519637462
0.38797169811320753,0.996969696969697
0.3867924528301887,0.9969604863221885
0.3856132075471698,0.9969512195121951
0.38443396226415094,0.9969418960244648
0.38325471698113206,0.9969325153374233
0.38207547169811323,0.9969230769230769
0.38089622641509435,0.9969135802469136
0.37971698113207547,0.9969040247678018
0.3785377358490566,0.9968944099378882
0.3785377358490566,1.0
0.37735849056603776,1.0
0.3761792452830189,1.0
0.375,1.0
0.3738207547169811,1.0
0.37264150943396224,1.0
0.3714622641509434,1.0
0.37028301886792453,1.0
0.36910377358490565,1.0
0.36792452830188677,1.0
0.36674528301886794,1.0
0.36556603773584906,1.0
0.3643867924528302,1.0
0.3632075471698113,1.0
0.36202830188679247,1.0
0.3608490566037736,1.0
0.3596698113207547,1.0
0.3584905660377358,1.0
0.357311320754717,1.0
0.3561320754716981,1.0
0.35495283018867924,1.0
0.35377358490566035,1.0
0.35259433962264153,1.0
0.35141509433962265,1.0
0.35023584905660377,1.0
0.3490566037735849,1.0
0.34787735849056606,1.0
0.3466981132075472,1.0
0.3455188679245283,1.0
0.3443396226415094,1.0
0.3431603773584906,1.0
0.3419811320754717,1.0
0.3408018867924528,1.0
0.33962264150943394,1.0
0.3384433962264151,1.0
0.33726415094339623,1.0
0.33608490566037735,1.0
0.33490566037735847,1.0
0.33372641509433965,1.0
0.33254716981132076,1.0
0.3313679245283019,1.0
0.330188679245283,1.0
0.3290094339622642,1.0
0.3278301886792453,1.0
0.3266509433962264,1.0
0.32547169811320753,1.0
0.3242924528301887,1.0
0.3231132075471698,1.0
0.32193396226415094,1.0
0.32075471698113206,1.0
0.31957547169811323,1.0
0.31839622641509435,1.0
0.31721698113207547,1.0
0.3160377358490566,1.0
0.31485849056603776,1.0
0.3136792452830189,1.0
0.3125,1.0
0.3113207547169811,1.0
0.31014150943396224,1.0
0.3089622641509434,1.0
0.30778301886792453,1.0
0.30660377358490565,1.0
0.30542452830188677,1.0
0.30424528301886794,1.0
0.30306603773584906,1.0
0.3018867924528302,1.0
0.3007075471698113,1.0
0.29952830188679247,1.0
0.2983490566037736,1.0
0.2971698113207547,1.0
0.2959905660377358,1.0
0.294811320754717,1.0
0.2936320754716981,1.0
0.29245283018867924,1.0
0.29127358490566035,1.0
0.29009433962264153,1.0
0.28891509433962265,1.0
0.28773584905660377,1.0
0.2865566037735849,1.0
0.28537735849056606,1.0
0.2841981132075472,1.0
0.2830188679245283,1.0
0.2818396226415094,1.0
0.2806603773584906,1.0
0.2794811320754717,1.0
0.2783018867924528,1.0
0.27712264150943394,1.0
0.2759433962264151,1.0
0.27476415094339623,1.0
0.27358490566037735,1.0
0.27240566037735847,1.0
0.27122641509433965,1.0
0.27004716981132076,1.0
0.2688679245283019,1.0
0.267688679245283,1.0
0.2665094339622642,1.0
0.2653301886792453,1.0
0.2641509433962264,1.0
0.26297169811320753,1.0
0.2617924528301887,1.0
0.2606132075471698,1.0
0.25943396226415094,1.0
0.25825471698113206,1.0
0.25707547169811323,1.0
0.25589622641509435,1.0
0.25471698113207547,1.0
0.2535377358490566,1.0
0.25235849056603776,1.0
0.2511792452830189,1.0
0.25,1.0
0.24882075471698112,1.0
0.24764150943396226,1.0
0.24646226415094338,1.0
0.24528301886792453,1.0
0.24410377358490565,1.0
0.2429245283018868,1.0
0.2417452830188679,1.0
0.24056603773584906,1.0
0.23938679245283018,1.0
0.23820754716981132,1.0
0.23702830188679244,1.0
0.2358490566037736,1.0
0.2346698113207547,1.0
0.23349056603773585,1.0
0.23231132075471697,1.0
0.23113207547169812,1.0
0.22995283018867924,1.0
0.22877358490566038,1.0
0.2275943396226415,1.0
0.22641509433962265,1.0
0.22523584905660377,1.0
0.2240566037735849,1.0
0.22287735849056603,1.0
0.22169811320754718,1.0
0.2205188679245283,1.0
0.21933962264150944,1.0
0.21816037735849056,1.0
0.2169811320754717,1.0
0.21580188679245282,1.0
0.21462264150943397,1.0
0.2134433962264151,1.0
0.21226415094339623,1.0
0.21108490566037735,1.0
0.2099056603773585,1.0
0.20872641509433962,1.0
0.20754716981132076,1.0
0.20636792452830188,1.0
0.20518867924528303,1.0
0.20400943396226415,1.0
0.2028301886792453,1.0
0.2016509433962264,1.0
0.20047169811320756,1.0
0.19929245283018868,1.0
0.19811320754716982,1.0
